 75906.15	 5.14
 75906.175	 4.96
 75906.2	 4.99
 75906.225	 5.08
 75906.25	 5.04
 75906.275	 5.17
 75906.3	 5.23
 75906.325	 5.31
 75906.35	 5.31
 75906.375	 5.25
 75906.4	 5.16
 75906.425	 5.15
 75906.45	 5
 75906.475	 4.77
 75906.5	 4.78
 75906.525	 4.65
 75906.55	 4.44
 75906.575	 4.47
 75906.6	 4.47
 75906.625	 4.46
 75906.65	 4.53
 75906.675	 4.55
 75906.7	 4.78
 75906.725	 4.93
 75906.75	 5.21
 75906.775	 5.29
 75906.8	 5.57
 75906.825	 5.79
 75906.85	 5.68
 75906.875	 5.68
 75906.9	 5.55
 75906.925	 5.34
 75906.95	 4.94
 75906.975	 4.68
 75907	 4.36
 75907.025	 3.96
 75907.05	 3.73
 75907.075	 3.54
 75907.1	 3.35
 75907.125	 3.19
 75907.15	 3.3
 75907.175	 3.25
 75907.2	 3.23
 75907.225	 3.41
 75907.25	 3.33
 75907.275	 3.42
 75907.3	 3.3
 75907.325	 3.27
 75907.35	 3.09
 75907.375	 2.83
 75907.4	 2.76
 75907.425	 2.36
 75907.45	 2.07
 75907.475	 1.91
 75907.5	 1.73
 75907.525	 1.42
 75907.55	 1.27
 75907.575	 1
 75907.6	 0.95
 75907.625	 0.77
 75907.65	 0.74
 75907.675	 0.53
 75907.7	 0.55
 75907.725	 0.2
 75907.75	 0.14
 75907.775	 0
 75907.8	 -0.02
 75907.825	 0.06
 75907.85	 0.2
 75907.875	 0.21
 75907.9	 0.31
 75907.925	 0.49
 75907.95	 0.66
 75907.975	 0.71
 75908	 0.7
 75908.025	 0.59
 75908.05	 0.33
 75908.075	 0.2
 75908.1	 -0.06
 75908.125	 -0.36
 75908.15	 -0.84
 75908.175	 -1.14
 75908.2	 -1.63
 75908.225	 -1.84
 75908.25	 -2.12
 75908.275	 -2.49
 75908.3	 -2.58
 75908.325	 -2.54
 75908.35	 -2.69
 75908.375	 -2.81
 75908.4	 -2.87
 75908.425	 -2.97
 75908.45	 -3.19
 75908.475	 -3.28
 75908.5	 -3.71
 75908.525	 -3.78
 75908.55	 -4.17
 75908.575	 -4.3
 75908.6	 -4.26
 75908.625	 -4.26
 75908.65	 -4.11
 75908.675	 -3.96
 75908.7	 -3.76
 75908.725	 -3.61
 75908.75	 -3.26
 75908.775	 -2.97
 75908.8	 -2.98
 75908.825	 -2.84
 75908.85	 -2.97
 75908.875	 -3.15
 75908.9	 -3.67
 75908.925	 -4.07
 75908.95	 -4.58
 75908.975	 -4.96
 75909	 -5.41
 75909.025	 -5.86
 75909.05	 -6.15
 75909.075	 -6.36
 75909.1	 -6.51
 75909.125	 -6.86
 75909.15	 -7.05
 75909.175	 -6.99
 75909.2	 -7.16
 75909.225	 -7.22
 75909.25	 -7.4
 75909.275	 -7.57
 75909.3	 -7.63
 75909.325	 -7.69
 75909.35	 -7.95
 75909.375	 -8.09
 75909.4	 -8.31
 75909.425	 -8.55
 75909.45	 -8.95
 75909.475	 -9.39
 75909.5	 -9.84
 75909.525	 -10.41
 75909.55	 -11.05
 75909.575	 -11.65
 75909.6	 -12.26
 75909.625	 -12.51
 75909.65	 -12.49
 75909.675	 -11.99
 75909.7	 -11.02
 75909.725	 -9.53
 75909.75	 -7.6
 75909.775	 -5.27
 75909.8	 -2.9
 75909.825	 -0.64
 75909.85	 1.12
 75909.875	 2.48
 75909.9	 3.26
 75909.925	 3.37
 75909.95	 2.84
 75909.975	 1.59
 75910	 -0.05
 75910.025	 -2.26
 75910.05	 -4.65
 75910.075	 -7.08
 75910.1	 -9.32
 75910.125	 -11.23
 75910.15	 -12.51
 75910.175	 -13.35
 75910.2	 -13.57
 75910.225	 -13.38
 75910.25	 -13.12
 75910.275	 -12.42
 75910.3	 -11.87
 75910.325	 -11.44
 75910.35	 -10.86
 75910.375	 -10.45
 75910.4	 -10.07
 75910.425	 -9.85
 75910.45	 -9.61
 75910.475	 -9.36
 75910.5	 -9.05
 75910.525	 -8.98
 75910.55	 -8.96
 75910.575	 -8.72
 75910.6	 -8.7
 75910.625	 -8.58
 75910.65	 -8.5
 75910.675	 -8.54
 75910.7	 -8.5
 75910.725	 -8.55
 75910.75	 -8.51
 75910.775	 -8.61
 75910.8	 -8.43
 75910.825	 -8.51
 75910.85	 -8.3
 75910.875	 -8.27
 75910.9	 -8.18
 75910.925	 -8.23
 75910.95	 -8.01
 75910.975	 -7.79
 75911	 -7.63
 75911.025	 -7.67
 75911.05	 -7.34
 75911.075	 -7.11
 75911.1	 -6.78
 75911.125	 -6.6
 75911.15	 -6.23
 75911.175	 -6.13
 75911.2	 -5.79
 75911.225	 -5.34
 75911.25	 -5.01
 75911.275	 -4.76
 75911.3	 -4.31
 75911.325	 -4.12
 75911.35	 -3.78
 75911.375	 -3.79
 75911.4	 -3.69
 75911.425	 -3.67
 75911.45	 -3.87
 75911.475	 -4.12
 75911.5	 -4.31
 75911.525	 -4.42
 75911.55	 -4.6
 75911.575	 -4.73
 75911.6	 -4.88
 75911.625	 -4.7
 75911.65	 -4.65
 75911.675	 -4.61
 75911.7	 -4.52
 75911.725	 -4.23
 75911.75	 -3.73
 75911.775	 -3.48
 75911.8	 -3.02
 75911.825	 -2.71
 75911.85	 -2.61
 75911.875	 -2.4
 75911.9	 -2.39
 75911.925	 -2.21
 75911.95	 -2.07
 75911.975	 -1.94
 75912	 -1.9
 75912.025	 -1.72
 75912.05	 -1.81
 75912.075	 -1.51
 75912.1	 -1.18
 75912.125	 -1.15
 75912.15	 -0.88
 75912.175	 -0.84
 75912.2	 -0.51
 75912.225	 -0.36
 75912.25	 -0.26
 75912.275	 0.09
 75912.3	 0.05
 75912.325	 0.28
 75912.35	 0.31
 75912.375	 0.41
 75912.4	 0.78
 75912.425	 0.7
 75912.45	 0.88
 75912.475	 1.18
 75912.5	 1.35
 75912.525	 1.41
 75912.55	 1.65
 75912.575	 1.84
 75912.6	 2.04
 75912.625	 2.2
 75912.65	 2.46
 75912.675	 2.56
 75912.7	 2.82
 75912.725	 2.93
 75912.75	 2.86
 75912.775	 3.06
 75912.8	 3.17
 75912.825	 3.35
 75912.85	 3.38
 75912.875	 3.45
 75912.9	 3.71
 75912.925	 3.73
 75912.95	 3.86
 75912.975	 3.91
 75913	 4.13
 75913.025	 4.18
 75913.05	 4.25
 75913.075	 4.36
 75913.1	 4.56
 75913.125	 4.7
 75913.15	 4.7
 75913.175	 4.78
 75913.2	 4.88
 75913.225	 4.95
 75913.25	 5.02
 75913.275	 5.1
 75913.3	 5.19
 75913.325	 5.28
 75913.35	 5.51
 75913.375	 5.57
 75913.4	 5.63
 75913.425	 5.78
 75913.45	 5.74
 75913.475	 5.86
 75913.5	 5.81
 75913.525	 6.02
 75913.55	 6.06
 75913.575	 6.17
 75913.6	 6.23
 75913.625	 6.18
 75913.65	 6.32
 75913.675	 6.38
 75913.7	 6.52
 75913.725	 6.55
 75913.75	 6.54
 75913.775	 6.69
 75913.8	 6.75
 75913.825	 6.78
 75913.85	 6.84
 75913.875	 6.97
 75913.9	 6.98
 75913.925	 7.04
 75913.95	 7.03
 75913.975	 7.19
 75914	 7.21
 75914.025	 7.38
 75914.05	 7.21
 75914.075	 7.35
 75914.1	 7.44
 75914.125	 7.43
 75914.15	 7.5
 75914.175	 7.45
 75914.2	 7.47
 75914.225	 7.54
 75914.25	 7.5
 75914.275	 7.58
 75914.3	 7.58
 75914.325	 7.63
 75914.35	 7.63
 75914.375	 7.65
 75914.4	 7.61
 75914.425	 7.73
 75914.45	 7.64
 75914.475	 7.76
 75914.5	 7.7
 75914.525	 7.72
 75914.55	 7.64
 75914.575	 7.75
 75914.6	 7.71
 75914.625	 7.88
 75914.65	 7.8
 75914.675	 7.72
 75914.7	 7.8
 75914.725	 7.86
 75914.75	 7.79
 75914.775	 7.79
 75914.8	 7.88
 75914.825	 7.92
 75914.85	 7.85
 75914.875	 7.86
 75914.9	 7.97
 75914.925	 7.91
 75914.95	 7.96
 75914.975	 7.98
 75915	 7.92
 75915.025	 7.9
 75915.05	 7.9
 75915.075	 7.95
 75915.1	 7.89
 75915.125	 7.79
 75915.15	 7.76
 75915.175	 7.59
 75915.2	 7.72
 75915.225	 7.6
 75915.25	 7.6
 75915.275	 7.57
 75915.3	 7.58
 75915.325	 7.61
 75915.35	 7.53
 75915.375	 7.59
 75915.4	 7.62
 75915.425	 7.63
 75915.45	 7.66
 75915.475	 7.67
 75915.5	 7.75
 75915.525	 7.69
 75915.55	 7.74
 75915.575	 7.76
 75915.6	 7.63
 75915.625	 7.67
 75915.65	 7.64
 75915.675	 7.58
 75915.7	 7.44
 75915.725	 7.37
 75915.75	 7.32
 75915.775	 7.21
 75915.8	 7.24
 75915.825	 7.06
 75915.85	 7.01
 75915.875	 6.9
 75915.9	 6.89
 75915.925	 6.8
 75915.95	 6.73
 75915.975	 6.72
 75916	 6.56
 75916.025	 6.6
 75916.05	 6.39
 75916.075	 6.35
 75916.1	 6.32
 75916.125	 6.26
 75916.15	 6.01
 75916.175	 5.97
 75916.2	 5.82
 75916.225	 5.66
 75916.25	 5.54
 75916.275	 5.58
 75916.3	 5.5
 75916.325	 5.49
 75916.35	 5.56
 75916.375	 5.59
 75916.4	 5.83
 75916.425	 5.9
 75916.45	 6.04
 75916.475	 6.29
 75916.5	 6.57
 75916.525	 6.9
 75916.55	 7
 75916.575	 7.41
 75916.6	 7.48
 75916.625	 7.59
 75916.65	 7.6
 75916.675	 7.37
 75916.7	 7.22
 75916.725	 6.78
 75916.75	 6.34
 75916.775	 5.74
 75916.8	 5.33
 75916.825	 4.85
 75916.85	 4.28
 75916.875	 3.9
 75916.9	 3.44
 75916.925	 3.19
 75916.95	 3.01
 75916.975	 2.99
 75917	 3.08
 75917.025	 3.27
 75917.05	 3.5
 75917.075	 3.96
 75917.1	 4.06
 75917.125	 4.22
 75917.15	 4.44
 75917.175	 4.57
 75917.2	 4.47
 75917.225	 4.68
 75917.25	 4.39
 75917.275	 4.12
 75917.3	 3.58
 75917.325	 3.34
 75917.35	 2.89
 75917.375	 2.65
 75917.4	 2.39
 75917.425	 2.03
 75917.45	 1.91
 75917.475	 1.8
 75917.5	 1.75
 75917.525	 1.7
 75917.55	 1.72
 75917.575	 1.61
 75917.6	 1.6
 75917.625	 1.65
 75917.65	 1.32
 75917.675	 1.42
 75917.7	 1.23
 75917.725	 1.28
 75917.75	 1.02
 75917.775	 0.93
 75917.8	 0.86
 75917.825	 0.74
 75917.85	 0.61
 75917.875	 0.4
 75917.9	 0.28
 75917.925	 0.13
 75917.95	 -0.05
 75917.975	 -0.38
 75918	 -0.54
 75918.025	 -0.57
 75918.05	 -0.75
 75918.075	 -0.8
 75918.1	 -1.01
 75918.125	 -1.21
 75918.15	 -1.17
 75918.175	 -1.16
 75918.2	 -1.33
 75918.225	 -1.43
 75918.25	 -1.53
 75918.275	 -1.54
 75918.3	 -1.57
 75918.325	 -2.02
 75918.35	 -1.97
 75918.375	 -2.27
 75918.4	 -2.3
 75918.425	 -2.56
 75918.45	 -2.73
 75918.475	 -2.92
 75918.5	 -2.72
 75918.525	 -2.86
 75918.55	 -3.06
 75918.575	 -3.23
 75918.6	 -3.43
 75918.625	 -3.44
 75918.65	 -3.78
 75918.675	 -4.17
 75918.7	 -4.37
 75918.725	 -4.51
 75918.75	 -4.81
 75918.775	 -4.66
 75918.8	 -4.81
 75918.825	 -4.92
 75918.85	 -4.97
 75918.875	 -5.21
 75918.9	 -5.22
 75918.925	 -5.43
 75918.95	 -5.53
 75918.975	 -5.6
 75919	 -5.72
 75919.025	 -5.8
 75919.05	 -6.05
 75919.075	 -6.1
 75919.1	 -6.28
 75919.125	 -6.29
 75919.15	 -6.47
 75919.175	 -6.35
 75919.2	 -6.63
 75919.225	 -6.93
 75919.25	 -6.96
 75919.275	 -7.1
 75919.3	 -7.12
 75919.325	 -7.29
 75919.35	 -7.44
 75919.375	 -7.53
 75919.4	 -7.62
 75919.425	 -7.75
 75919.45	 -7.96
 75919.475	 -8.1
 75919.5	 -8.11
 75919.525	 -8.33
 75919.55	 -8.45
 75919.575	 -8.56
 75919.6	 -8.69
 75919.625	 -8.91
 75919.65	 -8.93
 75919.675	 -9.12
 75919.7	 -9.1
 75919.725	 -9.33
 75919.75	 -9.36
 75919.775	 -9.55
 75919.8	 -9.73
 75919.825	 -9.78
 75919.85	 -9.61
 75919.875	 -9.62
 75919.9	 -9.75
 75919.925	 -9.94
 75919.95	 -9.97
 75919.975	 -10
 75920	 -10.13
 75920.025	 -10.32
 75920.05	 -10.32
 75920.075	 -10.59
 75920.1	 -10.56
 75920.125	 -10.83
 75920.15	 -10.92
 75920.175	 -11.24
 75920.2	 -11.21
 75920.225	 -11.56
 75920.25	 -11.8
 75920.275	 -12.08
 75920.3	 -12.43
 75920.325	 -12.59
 75920.35	 -12.9
 75920.375	 -12.94
 75920.4	 -12.55
 75920.425	 -12.19
 75920.45	 -11.35
 75920.475	 -10.44
 75920.5	 -9.26
 75920.525	 -8.23
 75920.55	 -7.17
 75920.575	 -6.25
 75920.6	 -5.85
 75920.625	 -5.58
 75920.65	 -5.64
 75920.675	 -6
 75920.7	 -6.65
 75920.725	 -7.7
 75920.75	 -8.86
 75920.775	 -10.23
 75920.8	 -11.8
 75920.825	 -13.14
 75920.85	 -14.38
 75920.875	 -15.24
 75920.9	 -15.81
 75920.925	 -16.29
 75920.95	 -16.62
 75920.975	 -16.69
 75921	 -17.01
 75921.025	 -17.26
 75921.05	 -17.89
 75921.075	 -18.72
 75921.1	 -19.94
 75921.125	 -21.33
 75921.15	 -23.36
 75921.175	 -25.87
 75921.2	 -28.96
 75921.225	 -32.66
 75921.25	 -37.61
 75921.275	 -43.39
 75921.3	 -49.91
 75921.325	 -57.78
 75921.35	 -67.37
 75921.375	 -78.59
 75921.4	 -91.52
 75921.425	 -106.09
 75921.45	 -122.03
 75921.475	 -137.54
 75921.5	 -151.52
 75921.525	 -158.27
 75921.55	 -155.26
 75921.575	 -140.61
 75921.6	 -112.79
 75921.625	 -75.53
 75921.65	 -34.29
 75921.675	 3.85
 75921.7	 33.31
 75921.725	 52.65
 75921.75	 62.2
 75921.775	 66.87
 75921.8	 73.57
 75921.825	 89.4
 75921.85	 119.88
 75921.875	 165.48
 75921.9	 221.97
 75921.925	 283.03
 75921.95	 341.25
 75921.975	 391.71
 75922	 430
 75922.025	 457.14
 75922.05	 468.67
 75922.075	 461.41
 75922.1	 432.17
 75922.125	 379.39
 75922.15	 302.18
 75922.175	 204.82
 75922.2	 94.63
 75922.225	 -15.92
 75922.25	 -115.24
 75922.275	 -191.86
 75922.3	 -240.78
 75922.325	 -260.46
 75922.35	 -256.5
 75922.375	 -236.05
 75922.4	 -206.6
 75922.425	 -175.88
 75922.45	 -146.31
 75922.475	 -120.01
 75922.5	 -98.04
 75922.525	 -80.17
 75922.55	 -65.54
 75922.575	 -53.48
 75922.6	 -43.55
 75922.625	 -35.69
 75922.65	 -29.46
 75922.675	 -24.25
 75922.7	 -19.94
 75922.725	 -16.39
 75922.75	 -13.67
 75922.775	 -11.47
 75922.8	 -9.51
 75922.825	 -7.65
 75922.85	 -6.32
 75922.875	 -4.96
 75922.9	 -3.98
 75922.925	 -3.1
 75922.95	 -2.38
 75922.975	 -1.63
 75923	 -1.05
 75923.025	 -0.56
 75923.05	 0.1
 75923.075	 0.34
 75923.1	 0.75
 75923.125	 1.05
 75923.15	 1.37
 75923.175	 1.75
 75923.2	 2.02
 75923.225	 2.2
 75923.25	 2.36
 75923.275	 2.6
 75923.3	 2.71
 75923.325	 3.05
 75923.35	 3.09
 75923.375	 3.42
 75923.4	 3.5
 75923.425	 3.65
 75923.45	 3.71
 75923.475	 4.09
 75923.5	 4.21
 75923.525	 4.21
 75923.55	 4.44
 75923.575	 4.58
 75923.6	 4.74
 75923.625	 5
 75923.65	 5.11
 75923.675	 5.15
 75923.7	 5.27
 75923.725	 5.28
 75923.75	 5.56
